time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
83.7125,0.92935663,0.91529083,83.7125,0.92935663,0.031801276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,0.92935663,2896.001,83.7125,0.92935663,103.36523,,,,,,,,,,,,,,,,,83.7125,1.0192944,0.21269292,83.7125,1.0192944,0.0066788928,,,,,,,,,,,,,,,,,,,,83.7125,1.0192944,0.08412073,83.7125,1.0192944,27.870134,83.7125,1.0192944,0.0028040244,83.7125,1.0192944,0.03045648,83.7125,1.0192944,6.0,,,,,,,
83.7125,0.95933586,0.86723185,83.7125,0.95933586,0.030046113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,0.95933586,2743.908,83.7125,0.95933586,97.31274,,,,,,,,,,,,,,,,,83.7125,1.0492736,0.20851268,83.7125,1.0492736,0.006140446,,,,,,,,,,,,,,,,,,,,83.7125,1.0492736,0.082472,83.7125,1.0492736,27.862877,83.7125,1.0492736,0.0027490666,83.7125,1.0492736,0.028614001,83.7125,1.0492736,5.0,,,,,,,
83.7125,0.9893151,0.81148297,83.7125,0.9893151,0.029109031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,0.9893151,2567.2236,83.7125,0.9893151,94.3422,,,,,,,,,,,,,,,,,83.7125,1.0792528,0.20826207,83.7125,1.0792528,0.006503522,,,,,,,,,,,,,,,,,,,,83.7125,1.0792528,0.08313754,83.7125,1.0792528,27.865807,83.7125,1.0792528,0.0027712516,83.7125,1.0792528,0.03027257,83.7125,1.0792528,6.0,,,,,,,
83.7125,1.0192944,0.7614755,83.7125,1.0192944,0.027175367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.0192944,2410.1184,83.7125,1.0192944,87.98481,,,,,,,,,,,,,,,,,83.7125,1.1092321,0.20801641,83.7125,1.1092321,0.0063533485,,,,,,,,,,,,,,,,,,,,83.7125,1.1092321,0.083794504,83.7125,1.1092321,27.868694,83.7125,1.1092321,0.0027931503,83.7125,1.1092321,0.029634863,83.7125,1.1092321,5.0,,,,,,,
83.7125,1.0492736,0.70965344,83.7125,1.0492736,0.024200505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.0492736,2245.538,83.7125,1.0492736,78.18643,,,,,,,,,,,,,,,,,83.7125,1.1392113,0.20183219,83.7125,1.1392113,0.0065372903,,,,,,,,,,,,,,,,,,,,83.7125,1.1392113,0.08086806,83.7125,1.1392113,27.85582,83.7125,1.1392113,0.002695602,83.7125,1.1392113,0.031388063,83.7125,1.1392113,6.0,,,,,,,
83.7125,1.0792528,0.6695374,83.7125,1.0792528,0.024334375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.0792528,2117.9897,83.7125,1.0792528,78.64654,,,,,,,,,,,,,,,,,83.7125,1.1691906,0.20046715,83.7125,1.1691906,0.0063048913,,,,,,,,,,,,,,,,,,,,83.7125,1.1691906,0.0808554,83.7125,1.1691906,27.855762,83.7125,1.1691906,0.00269518,83.7125,1.1691906,0.030505402,83.7125,1.1691906,6.0,,,,,,,
83.7125,1.1092321,0.63760227,83.7125,1.1092321,0.022683326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.1092321,2017.2494,83.7125,1.1092321,72.95965,,,,,,,,,,,,,,,,,83.7125,1.1991699,0.19765231,83.7125,1.1991699,0.005970413,,,,,,,,,,,,,,,,,,,,83.7125,1.1991699,0.07989319,83.7125,1.1991699,27.851528,83.7125,1.1991699,0.0026631064,83.7125,1.1991699,0.029282829,83.7125,1.1991699,5.0,,,,,,,
83.7125,1.1392113,0.58826417,83.7125,1.1392113,0.022103228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.1392113,1861.2827,83.7125,1.1392113,71.171715,,,,,,,,,,,,,,,,,83.7125,1.2291491,0.19983505,83.7125,1.2291491,0.0060499627,,,,,,,,,,,,,,,,,,,,83.7125,1.2291491,0.08195996,83.7125,1.2291491,27.860622,83.7125,1.2291491,0.0027319987,83.7125,1.2291491,0.0293262,83.7125,1.2291491,5.0,,,,,,,
83.7125,1.1691905,0.5557787,83.7125,1.1691905,0.020452179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.1691905,1757.7136,83.7125,1.1691905,65.51989,,,,,,,,,,,,,,,,,83.7125,1.2591283,0.20108443,83.7125,1.2591283,0.0062856055,,,,,,,,,,,,,,,,,,,,83.7125,1.2591283,0.083535224,83.7125,1.2591283,27.867556,83.7125,1.2591283,0.002784507,83.7125,1.2591283,0.030352596,83.7125,1.2591283,6.0,,,,,,,
83.7125,1.1991699,0.5256582,83.7125,1.1991699,0.018756507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.1991699,1662.7593,83.7125,1.1991699,59.966812,,,,,,,,,,,,,,,,,83.7125,1.2891076,0.20549317,83.7125,1.2891076,0.006478265,,,,,,,,,,,,,,,,,,,,83.7125,1.2891076,0.08710539,83.7125,1.2891076,27.883263,83.7125,1.2891076,0.0029035127,83.7125,1.2891076,0.030575134,83.7125,1.2891076,6.0,,,,,,,
83.7125,1.2291491,0.50348055,83.7125,1.2291491,0.018206157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.2291491,1593.22,83.7125,1.2291491,58.10939,,,,,,,,,,,,,,,,,83.7125,1.3190868,0.20383419,83.7125,1.3190868,0.0060111634,,,,,,,,,,,,,,,,,,,,83.7125,1.3190868,0.086916596,83.7125,1.3190868,27.882433,83.7125,1.3190868,0.0028972195,83.7125,1.3190868,0.028579226,83.7125,1.3190868,5.0,,,,,,,
83.7125,1.2591283,0.48790714,83.7125,1.2591283,0.01814666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.2591283,1543.9344,83.7125,1.2591283,57.918625,,,,,,,,,,,,,,,,,83.7125,1.349066,0.19647247,83.7125,1.349066,0.005796549,,,,,,,,,,,,,,,,,,,,83.7125,1.349066,0.08308233,83.7125,1.349066,27.865562,83.7125,1.349066,0.002769411,83.7125,1.349066,0.02859417,83.7125,1.349066,5.0,,,,,,,
83.7125,1.2891076,0.47675145,83.7125,1.2891076,0.0178343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.2891076,1510.8099,83.7125,1.2891076,56.80173,,,,,,,,,,,,,,,,,83.7125,1.3790454,0.18600756,83.7125,1.3790454,0.0055650095,,,,,,,,,,,,,,,,,,,,83.7125,1.3790454,0.07728563,83.7125,1.3790454,27.840057,83.7125,1.3790454,0.0025761877,83.7125,1.3790454,0.028999915,83.7125,1.3790454,5.0,,,,,,,
83.7125,1.3190868,0.45238733,83.7125,1.3190868,0.016094007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.3190868,1434.4557,83.7125,1.3190868,51.030045,,,,,,,,,,,,,,,,,83.7125,1.4090246,0.1735184,83.7125,1.4090246,0.004600527,,,,,,,,,,,,,,,,,,,,83.7125,1.4090246,0.07004126,83.7125,1.4090246,27.80818,83.7125,1.4090246,0.0023347086,83.7125,1.4090246,0.025726326,83.7125,1.4090246,5.0,,,,,,,
83.7125,1.349066,0.41883087,83.7125,1.349066,0.015082553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.349066,1327.2137,83.7125,1.349066,47.60474,,,,,,,,,,,,,,,,,83.7125,1.4390038,0.16179901,83.7125,1.4390038,0.0038132938,,,,,,,,,,,,,,,,,,,,83.7125,1.4390038,0.06330343,83.7125,1.4390038,27.778536,83.7125,1.4390038,0.002110114,83.7125,1.4390038,0.022997892,83.7125,1.4390038,5.0,,,,,,,
83.7125,1.3790452,0.3819426,83.7125,1.3790452,0.014041351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.3790452,1208.727,83.7125,1.3790452,44.31208,,,,,,,,,,,,,,,,,83.7125,1.468983,0.15790802,83.7125,1.468983,0.003969146,,,,,,,,,,,,,,,,,,,,83.7125,1.468983,0.06158822,83.7125,1.468983,27.770988,83.7125,1.468983,0.0020529411,83.7125,1.468983,0.024544828,83.7125,1.468983,5.0,,,,,,,
83.7125,1.4090246,0.34224305,83.7125,1.4090246,0.011720959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.4090246,1081.7987,83.7125,1.4090246,36.553616,,,,,,,,,,,,,,,,,83.7125,1.4989623,0.15250072,83.7125,1.4989623,0.0044562425,,,,,,,,,,,,,,,,,,,,83.7125,1.4989623,0.058567975,83.7125,1.4989623,27.7577,83.7125,1.4989623,0.0019522661,83.7125,1.4989623,0.028346416,83.7125,1.4989623,5.0,,,,,,,
83.7125,1.4390038,0.30773464,83.7125,1.4390038,0.010129407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.4390038,972.90765,83.7125,1.4390038,31.30862,,,,,,,,,,,,,,,,,83.7125,1.5289415,0.1518346,83.7125,1.5289415,0.004088336,,,,,,,,,,,,,,,,,,,,83.7125,1.5289415,0.058616757,83.7125,1.5289415,27.757914,83.7125,1.5289415,0.0019538922,83.7125,1.5289415,0.026149532,83.7125,1.5289415,5.0,,,,,,,
83.7125,1.468983,0.28561655,83.7125,1.468983,0.009787297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.468983,901.9369,83.7125,1.468983,30.299004,,,,,,,,,,,,,,,,,83.7125,1.5589207,0.1480272,83.7125,1.5589207,0.003746477,,,,,,,,,,,,,,,,,,,,83.7125,1.5589207,0.05675985,83.7125,1.5589207,27.749743,83.7125,1.5589207,0.0018919953,83.7125,1.5589207,0.024815958,83.7125,1.5589207,5.0,,,,,,,
83.7125,1.4989623,0.267574,83.7125,1.4989623,0.010426893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.4989623,844.37537,83.7125,1.4989623,32.309963,,,,,,,,,,,,,,,,,83.7125,1.5889001,0.15198158,83.7125,1.5889001,0.00400779,,,,,,,,,,,,,,,,,,,,83.7125,1.5889001,0.05989751,83.7125,1.5889001,27.763548,83.7125,1.5889001,0.0019965835,83.7125,1.5889001,0.025662264,83.7125,1.5889001,5.0,,,,,,,
83.7125,1.5289415,0.25677526,83.7125,1.5289415,0.0094303135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.5289415,809.70154,83.7125,1.5289415,29.050697,,,,,,,,,,,,,,,,,83.7125,1.6188793,0.15954992,83.7125,1.6188793,0.00355908,,,,,,,,,,,,,,,,,,,,83.7125,1.6188793,0.06543383,83.7125,1.6188793,27.787909,83.7125,1.6188793,0.0021811277,83.7125,1.6188793,0.021856766,83.7125,1.6188793,5.0,,,,,,,
83.7125,1.5589207,0.24356689,83.7125,1.5589207,0.008835342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.5589207,767.8449,83.7125,1.5589207,27.020344,,,,,,,,,,,,,,,,,83.7125,1.6488585,0.16994572,83.7125,1.6488585,0.0041658157,,,,,,,,,,,,,,,,,,,,83.7125,1.6488585,0.07276115,83.7125,1.6488585,27.820148,83.7125,1.6488585,0.0024253717,83.7125,1.6488585,0.023958545,83.7125,1.6488585,5.0,,,,,,,
83.7125,1.5889,0.24121672,83.7125,1.5889,0.00886509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.5889,760.84186,83.7125,1.5889,27.17941,,,,,,,,,,,,,,,,,83.7125,1.6788378,0.17212641,83.7125,1.6788378,0.0041467375,,,,,,,,,,,,,,,,,,,,83.7125,1.6788378,0.074876875,83.7125,1.6788378,27.82946,83.7125,1.6788378,0.0024958956,83.7125,1.6788378,0.023425259,83.7125,1.6788378,5.0,,,,,,,
83.7125,1.6188793,0.24320987,83.7125,1.6188793,0.008047003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.6188793,767.3412,83.7125,1.6188793,24.439741,,,,,,,,,,,,,,,,,83.7125,1.708817,0.1732187,83.7125,1.708817,0.0043689664,,,,,,,,,,,,,,,,,,,,83.7125,1.708817,0.076275654,83.7125,1.708817,27.83561,83.7125,1.708817,0.0025425218,83.7125,1.708817,0.024568245,83.7125,1.708817,5.0,,,,,,,
83.7125,1.6488585,0.24924888,83.7125,1.6488585,0.008537855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.6488585,787.87994,83.7125,1.6488585,26.109636,,,,,,,,,,,,,,,,,83.7125,1.7387962,0.17483848,83.7125,1.7387962,0.00428514,,,,,,,,,,,,,,,,,,,,83.7125,1.7387962,0.078139715,83.7125,1.7387962,27.843815,83.7125,1.7387962,0.0026046569,83.7125,1.7387962,0.023961686,83.7125,1.7387962,5.0,,,,,,,
83.7125,1.6788378,0.24438494,83.7125,1.6788378,0.008299866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.6788378,772.00214,83.7125,1.6788378,25.190958,,,,,,,,,,,,,,,,,83.7125,1.7687756,0.16941027,83.7125,1.7687756,0.0040533193,,,,,,,,,,,,,,,,,,,,83.7125,1.7687756,0.07521728,83.7125,1.7687756,27.830956,83.7125,1.7687756,0.0025072426,83.7125,1.7687756,0.023481146,83.7125,1.7687756,5.0,,,,,,,
83.7125,1.708817,0.23907484,83.7125,1.708817,0.008389112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.708817,754.6776,83.7125,1.708817,25.471178,,,,,,,,,,,,,,,,,83.7125,1.7987548,0.16787569,83.7125,1.7987548,0.003912779,,,,,,,,,,,,,,,,,,,,83.7125,1.7987548,0.07488895,83.7125,1.7987548,27.829512,83.7125,1.7987548,0.0024962982,83.7125,1.7987548,0.02272769,83.7125,1.7987548,0.0,,,,,,,
83.7125,1.7387962,0.2302395,83.7125,1.7387962,0.007942882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.7387962,726.5286,83.7125,1.7387962,24.095211,,,,,,,,,,,,,,,,,83.7125,1.828734,0.18403597,83.7125,1.828734,0.004556332,,,,,,,,,,,,,,,,,,,,83.7125,1.828734,0.086856216,83.7125,1.828734,27.88217,83.7125,1.828734,0.0028952071,83.7125,1.828734,0.02421995,83.7125,1.828734,0.0,,,,,,,
83.7125,1.7687755,0.21944074,83.7125,1.7687755,0.007511528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.7687755,693.00055,83.7125,1.7687755,22.576817,,,,,,,,,,,,,,,,,83.7125,1.8587133,0.1857485,83.7125,1.8587133,0.0047834464,,,,,,,,,,,,,,,,,,,,83.7125,1.8587133,0.088922426,83.7125,1.8587133,27.891258,83.7125,1.8587133,0.002964081,83.7125,1.8587133,0.025206218,83.7125,1.8587133,0.0,,,,,,,
83.7125,1.7987547,0.2130745,83.7125,1.7987547,0.0073479097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.7987547,671.993,83.7125,1.7987547,21.957031,,,,,,,,,,,,,,,,,83.7125,1.8886925,0.19808334,83.7125,1.8886925,0.0041226977,,,,,,,,,,,,,,,,,,,,83.7125,1.8886925,0.09884345,83.7125,1.8886925,27.93491,83.7125,1.8886925,0.0032947818,83.7125,1.8886925,0.020334821,83.7125,1.8886925,0.0,,,,,,,
83.7125,1.828734,0.22104716,83.7125,1.828734,0.0076007727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.828734,695.40826,83.7125,1.828734,23.010084,,,,,,,,,,,,,,,,,83.7125,1.9186717,0.21673483,83.7125,1.9186717,0.005337797,,,,,,,,,,,,,,,,,,,,83.7125,1.9186717,0.11325998,83.7125,1.9186717,27.998344,83.7125,1.9186717,0.0037753321,83.7125,1.9186717,0.023868885,83.7125,1.9186717,0.0,,,,,,,
83.7125,1.8587133,0.2197977,83.7125,1.8587133,0.0077792653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.8587133,690.0603,83.7125,1.8587133,23.59879,,,,,,,,,,,,,,,,,83.7125,1.948651,0.25853363,83.7125,1.948651,0.0058590993,,,,,,,,,,,,,,,,,,,,83.7125,1.948651,0.14370081,83.7125,1.948651,28.132284,83.7125,1.948651,0.0047900267,83.7125,1.948651,0.02265266,83.7125,1.948651,0.0,,,,,,,
83.7125,1.8886925,0.22577718,83.7125,1.8886925,0.007005801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.8886925,708.0487,83.7125,1.8886925,21.052324,,,,,,,,,,,,,,,,,83.7125,1.9786303,0.29523718,83.7125,1.9786303,0.006074921,,,,,,,,,,,,,,,,,,,,83.7125,1.9786303,0.17092906,83.7125,1.9786303,28.252089,83.7125,1.9786303,0.005697636,83.7125,1.9786303,0.02027437,83.7125,1.9786303,0.0,,,,,,,
83.7125,1.9186717,0.23821211,83.7125,1.9186717,0.008032128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.9186717,745.64526,83.7125,1.9186717,24.532028,,,,,,,,,,,,,,,,,83.7125,2.0086095,0.32232407,83.7125,2.0086095,0.0070691044,,,,,,,,,,,,,,,,,,,,83.7125,2.0086095,0.19247523,83.7125,2.0086095,28.346891,83.7125,2.0086095,0.006415841,83.7125,2.0086095,0.021542212,83.7125,2.0086095,0.0,,,,,,,
83.7125,1.948651,0.27599284,83.7125,1.948651,0.008403986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.948651,866.50964,83.7125,1.948651,25.607313,,,,,,,,,,,,,,,,,83.7125,2.0385888,0.32621527,83.7125,2.0385888,0.007042608,,,,,,,,,,,,,,,,,,,,83.7125,2.0385888,0.19802612,83.7125,2.0385888,28.371315,83.7125,2.0385888,0.00660087,83.7125,2.0385888,0.021126373,83.7125,2.0385888,0.0,,,,,,,
83.7125,1.9786302,0.30630672,83.7125,1.9786302,0.008463483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,1.9786302,964.90234,83.7125,1.9786302,25.918507,,,,,,,,,,,,,,,,,83.7125,2.068568,0.33296344,83.7125,2.068568,0.0073217675,,,,,,,,,,,,,,,,,,,,83.7125,2.068568,0.20597132,83.7125,2.068568,28.406273,83.7125,2.068568,0.00686571,83.7125,2.068568,0.021519564,83.7125,2.068568,0.0,,,,,,,
83.7125,2.0086095,0.32504836,83.7125,2.0086095,0.009207199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,2.0086095,1025.4468,83.7125,2.0086095,28.258505,,,,,,,,,,,,,,,,,83.7125,2.0985472,0.32287246,83.7125,2.0985472,0.0068107885,,,,,,,,,,,,,,,,,,,,83.7125,2.0985472,0.20175037,83.7125,2.0985472,28.387701,83.7125,2.0985472,0.006725013,83.7125,2.0985472,0.020638477,83.7125,2.0985472,0.0,,,,,,,
83.7125,2.0385888,0.31890526,83.7125,2.0385888,0.009058456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,2.0385888,1007.5904,83.7125,2.0385888,27.728617,,,,,,,,,,,,,,,,,83.7125,2.1285264,0.31681412,83.7125,2.1285264,0.0076861093,,,,,,,,,,,,,,,,,,,,83.7125,2.1285264,0.20027764,83.7125,2.1285264,28.38122,83.7125,2.1285264,0.0066759223,83.7125,2.1285264,0.023735978,83.7125,2.1285264,0.0,,,,,,,
83.7125,2.068568,0.3129555,83.7125,2.068568,0.008850215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,2.068568,988.93176,83.7125,2.068568,27.011147,,,,,,,,,,,,,,,,,83.7125,2.1585057,0.30935827,83.7125,2.1585057,0.0067697098,,,,,,,,,,,,,,,,,,,,83.7125,2.1585057,0.19787858,83.7125,2.1585057,28.370665,83.7125,2.1585057,0.006595953,83.7125,2.1585057,0.021384068,83.7125,2.1585057,0.0,,,,,,,
83.7125,2.0985472,0.2962368,83.7125,2.0985472,0.008299867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,2.0985472,935.731,83.7125,2.0985472,25.24073,,,,,,,,,,,,,,,,,83.7125,2.188485,0.30576146,83.7125,2.188485,0.0062090307,,,,,,,,,,,,,,,,,,,,83.7125,2.188485,0.19808716,83.7125,2.188485,28.371582,83.7125,2.188485,0.0066029048,83.7125,2.188485,0.019829733,83.7125,2.188485,0.0,,,,,,,
83.7125,2.1285264,0.2818682,83.7125,2.1285264,0.008835341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,2.1285264,889.8102,83.7125,2.1285264,26.947632,,,,,,,,,,,,,,,,,83.7125,2.2184641,0.29876706,83.7125,2.2184641,0.0065561365,,,,,,,,,,,,,,,,,,,,83.7125,2.2184641,0.1957441,83.7125,2.2184641,28.361273,83.7125,2.2184641,0.006524803,83.7125,2.2184641,0.021324197,83.7125,2.2184641,0.0,,,,,,,
83.7125,2.1585057,0.26849622,83.7125,2.1585057,0.007883386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,2.1585057,848.01135,83.7125,2.1585057,23.821861,,,,,,,,,,,,,,,,,83.7125,2.2484434,0.29021576,83.7125,2.2484434,0.005747928,,,,,,,,,,,,,,,,,,,,83.7125,2.2484434,0.19213255,83.7125,2.2484434,28.34538,83.7125,2.2484434,0.006404418,83.7125,2.2484434,0.019319298,83.7125,2.2484434,0.0,,,,,,,
83.7125,2.188485,0.25946748,83.7125,2.188485,0.0071396697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,2.188485,819.3129,83.7125,2.188485,21.309612,,,,,,,,,,,,,,,,,83.7125,2.2784226,0.27553588,83.7125,2.2784226,0.005732135,,,,,,,,,,,,,,,,,,,,83.7125,2.2784226,0.18300554,83.7125,2.2784226,28.305223,83.7125,2.2784226,0.006100185,83.7125,2.2784226,0.020436812,83.7125,2.2784226,0.0,,,,,,,
83.7125,2.2184641,0.24532205,83.7125,2.2184641,0.00745203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,2.2184641,774.9642,83.7125,2.2184641,22.340902,,,,,,,,,,,,,,,,,83.7125,2.308402,0.26903585,83.7125,2.308402,0.0059538325,,,,,,,,,,,,,,,,,,,,83.7125,2.308402,0.18041365,83.7125,2.308402,28.293821,83.7125,2.308402,0.0060137883,83.7125,2.308402,0.02165898,83.7125,2.308402,0.0,,,,,,,
83.7125,2.2484434,0.23327385,83.7125,2.2484434,0.006633943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,2.2484434,736.29315,83.7125,2.2484434,19.563393,,,,,,,,,,,,,,,,,83.7125,2.3383813,0.2622284,83.7125,2.3383813,0.0054496545,,,,,,,,,,,,,,,,,,,,83.7125,2.3383813,0.17753184,83.7125,2.3383813,28.28114,83.7125,2.3383813,0.0059177284,83.7125,2.3383813,0.020298496,83.7125,2.3383813,0.0,,,,,,,
83.7125,2.2784226,0.21738808,83.7125,2.2784226,0.006470325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,2.2784226,686.29224,83.7125,2.2784226,19.229567,,,,,,,,,,,,,,,,,83.7125,2.3683605,0.24404709,83.7125,2.3683605,0.0044562416,,,,,,,,,,,,,,,,,,,,83.7125,2.3683605,0.16484703,83.7125,2.3683605,28.225328,83.7125,2.3683605,0.0054949014,83.7125,2.3683605,0.016679289,83.7125,2.3683605,0.0,,,,,,,
83.7125,2.3084018,0.20821063,83.7125,2.3084018,0.0066041946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,2.3084018,657.1351,83.7125,2.3084018,19.65927,,,,,,,,,,,,,,,,,83.7125,2.3983397,0.224142,83.7125,2.3983397,0.0044295616,,,,,,,,,,,,,,,,,,,,83.7125,2.3983397,0.1505262,83.7125,2.3983397,28.162317,83.7125,2.3983397,0.00501754,83.7125,2.3983397,0.019411083,83.7125,2.3983397,0.0,,,,,,,
