a2672316.421332
Narit-cm 23/07/2026 16:40:13 23/07/2026 16:42:13 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 05024 0 0750 3.75 00532.p 0 0 01 000 16 002401 0.500 BT0
1 2 1 04090 0 0750 3.75 00532.p 0 0 01 000 16 002401 0.500 S2A0
1 1 1 05024 0 0750 3.75 00532.p 0 0 00 000 00 002401 3.1746 BC0
1 3 1 04090 0 0750 3.75 00532.p 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 05024 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
532.000 .p Analog 0 	532.000 .p Analog StErr 0 	532.000 .p Photon Counting 0 	532.000 .p PC StErr 0 	0.000 .o Overflow Info 0 
6.02755	0.00100264	1.21616	0.142147	0
6.02748	0.00102949	1.29946	0.146568	0
6.02654	0.00102191	1.33278	0.148268	0
6.02653	0.00104759	1.39942	0.149969	0
6.02712	0.00106407	1.4494	0.15439	0
6.02694	0.00103125	1.41608	0.15439	0
6.02799	0.00107243	1.51603	0.15779	0
6.02788	0.00103358	1.33278	0.146568	0
6.02629	0.00102093	1.3661	0.148268	0
6.02567	0.00102515	1.1162	0.136366	0
6.02759	0.00107347	1.34944	0.149289	0
6.02753	0.00103669	1.34944	0.147248	0
6.02632	0.00103747	1.54935	0.161191	0
6.02747	0.00105641	1.43274	0.153709	0
6.02615	0.00103916	1.2828	0.143848	0
6.02566	0.00105537	1.3661	0.148268	0
6.02681	0.0010103	1.26614	0.144868	0
6.02681	0.00101049	1.24948	0.142147	0
6.02651	0.00103105	1.26614	0.144868	0
6.02719	0.00101866	1.24948	0.145888	0
6.02688	0.00102191	1.34944	0.147248	0
6.02689	0.00101646	1.33278	0.146568	0
6.02685	0.00100199	1.29946	0.148608	0
6.02688	0.00101127	1.23282	0.141127	0
6.02647	0.00101749	1.18284	0.142147	0
6.02658	0.000993366	1.09954	0.135686	0
6.0266	0.00101289	1.34944	0.149289	0
6.02595	0.000989669	1.26614	0.142827	0
6.02435	0.0009634	1.04956	0.130585	0
6.02582	0.000995247	1.14952	0.138407	0
6.02553	0.00102346	1.08288	0.134666	0
6.02585	0.00100595	1.1162	0.136366	0
6.02624	0.00104305	1.24948	0.143848	0
6.02511	0.00103468	1.1995	0.145208	0
6.02452	0.000988242	1.26614	0.142827	0
6.02511	0.000977799	1.09954	0.135686	0
6.02715	0.00102904	1.58267	0.162551	0
6.0274	0.0010365	1.24948	0.142147	0
6.02621	0.000990058	1.2828	0.143848	0
6.02682	0.00101451	1.26614	0.144868	0
6.02694	0.00101192	1.23282	0.141127	0
6.02722	0.00104753	1.43274	0.153709	0
6.02778	0.00104636	1.09954	0.135686	0
6.02538	0.000986037	1.01624	0.134666	0
6.02661	0.0010184	1.26614	0.146908	0
6.02848	0.00105933	1.31612	0.147588	0
6.02747	0.00102891	1.2828	0.145888	0
6.02691	0.00101775	1.31612	0.145548	0
6.02681	0.000999268	1.1995	0.141127	0
6.02656	0.00099609	1.01624	0.130585	0
6.02723	0.00101166	1.3661	0.152009	0
6.02581	0.000990382	1.04956	0.132625	0
6.02482	0.00098688	1.23282	0.146908	0
6.02618	0.000976437	1.23282	0.143167	0
6.02728	0.00101068	1.26614	0.146908	0
6.02679	0.00101607	1.33278	0.150309	0
6.02677	0.00102586	1.51603	0.161191	0
6.02726	0.00104104	1.34944	0.149289	0
6.02538	0.00102431	1.34944	0.147248	0
6.02551	0.000987853	1.21616	0.140107	0
6.02569	0.00102495	1.39942	0.149969	0
6.02506	0.00099395	1.14952	0.136366	0
6.02557	0.000990966	1.14952	0.136366	0
6.02624	0.00101737	1.23282	0.144868	0
6.02605	0.000989863	1.23282	0.143167	0
6.02473	0.000988177	1.24948	0.143848	0
6.02695	0.00100206	1.34944	0.150989	0
6.02799	0.00102346	1.33278	0.146568	0
6.0274	0.0010079	1.04956	0.130585	0
6.0271	0.00101905	1.23282	0.141127	0
6.02735	0.0010258	1.53269	0.160171	0
6.02656	0.00101218	1.13286	0.135346	0
6.02635	0.00101542	1.1162	0.134326	0
6.02752	0.00102508	1.1995	0.139087	0
6.02696	0.00100504	1.23282	0.141127	0
6.02607	0.00104629	1.3661	0.150309	0
6.0272	0.00107626	1.3661	0.152009	0
6.02732	0.0010677	1.14952	0.136366	0
6.02644	0.00101769	1.23282	0.141127	0
6.02639	0.00101756	1.21616	0.142147	0
6.0259	0.000998231	1.16618	0.137386	0
6.0275	0.00106919	1.39942	0.152009	0
6.02733	0.00106685	1.06622	0.131605	0
6.02674	0.0010424	1.54935	0.159151	0
6.02707	0.00102839	1.39942	0.149969	0
6.02685	0.00103118	1.21616	0.142147	0
6.02632	0.001028	1.18284	0.138407	0
6.02643	0.000995442	1.33278	0.146568	0
6.02561	0.00101458	1.0329	0.129565	0
6.02612	0.00100757	1.24948	0.142147	0
6.02727	0.00102904	1.3661	0.150309	0
6.02679	0.00103092	1.38276	0.150989	0
6.02631	0.00102995	1.49938	0.15507	0
6.02629	0.00100134	1.01624	0.128545	0
6.02583	0.00101801	1.29946	0.144868	0
6.02846	0.00104513	1.21616	0.142147	0
6.02904	0.00104792	1.39942	0.152009	0
6.02703	0.00106231	1.1162	0.134326	0
6.02697	0.00102002	1.2828	0.145888	0
6.02787	0.00105226	1.49938	0.15677	0
6.02646	0.000988242	1.16618	0.137386	0
6.02544	0.00101976	1.26614	0.144868	0
6.02656	0.0010363	1.33278	0.146568	0
6.0258	0.000980783	1.24948	0.145888	0
6.02443	0.000968978	0.916285	0.124464	0
6.02665	0.000978967	1.4494	0.152689	0
6.02803	0.00104824	1.51603	0.161191	0
6.02808	0.00105803	1.3661	0.150309	0
6.02432	0.00104175	1.33278	0.148268	0
6.02461	0.00101263	1.21616	0.142147	0
6.0265	0.00103235	1.39942	0.152009	0
6.02664	0.0010376	1.24948	0.143848	0
6.0264	0.000979875	1.18284	0.140447	0
6.02619	0.00100005	1.29946	0.146568	0
6.02839	0.00104571	1.63265	0.164932	0
6.02778	0.00104597	1.51603	0.15779	0
6.02747	0.00102781	1.46606	0.153369	0
6.02799	0.00103618	1.2828	0.147588	0
6.02634	0.00104882	1.1995	0.141127	0
6.02528	0.000997906	1.23282	0.141127	0
6.02609	0.00101192	1.21616	0.145888	0
6.02585	0.000989474	1.1162	0.134326	0
6.02559	0.00099168	1.08288	0.134666	0
6.02705	0.0010197	1.61599	0.162551	0
6.02749	0.00105129	1.34944	0.147248	0
6.02783	0.00106374	1.63265	0.163231	0
6.02765	0.00101931	1.41608	0.152689	0
6.02623	0.0010184	1.16618	0.137386	0
6.02661	0.00103942	1.2828	0.143848	0
6.02594	0.0010269	1.29946	0.144868	0
6.02632	0.000990188	1.23282	0.141127	0
6.02623	0.000989474	1.13286	0.135346	0
6.0266	0.00100958	1.34944	0.149289	0
6.02775	0.00107671	1.68263	0.163911	0
6.02859	0.00103066	1.38276	0.149289	0
6.02733	0.00104856	1.34944	0.150989	0
6.02497	0.00100984	1.13286	0.143508	0
6.02529	0.00101211	1.14952	0.136366	0
6.02772	0.00103157	1.2828	0.143848	0
6.02843	0.00101678	1.43274	0.153709	0
6.02806	0.00102878	1.38276	0.149289	0
6.0259	0.00104869	1.29946	0.144868	0
6.0264	0.00101347	1.43274	0.153709	0
6.02745	0.00101548	1.1162	0.134326	0
6.02609	0.000968589	1.23282	0.143167	0
6.02676	0.00101068	1.38276	0.150989	0
6.02663	0.00102165	1.08288	0.132625	0
6.02483	0.0010053	1.06622	0.133646	0
6.02678	0.00105284	1.41608	0.15643	0
6.02692	0.00100854	1.13286	0.139427	0
6.0252	0.00100238	0.949604	0.124464	0
6.02558	0.000994079	1.33278	0.150309	0
6.02816	0.00105129	1.49938	0.15677	0
6.02629	0.000994079	1.23282	0.141127	0
6.02477	0.000967551	1.1995	0.141127	0
6.02699	0.00102372	1.33278	0.148268	0
6.02766	0.00102502	1.43274	0.151669	0
6.0293	0.00111887	1.74927	0.170373	0
6.02745	0.00108236	1.29946	0.146568	0
6.02501	0.000978448	0.932945	0.123104	0
6.02493	0.000999723	1.23282	0.143167	0
6.0259	0.00100601	1.06622	0.133646	0
6.02568	0.00103935	1.29946	0.148608	0
6.0264	0.00100511	1.13286	0.135346	0
6.02604	0.00102379	1.38276	0.150989	0
6.02612	0.0010256	1.34944	0.149289	0
6.02742	0.00105875	1.39942	0.152009	0
6.02807	0.0010221	1.51603	0.15575	0
6.02826	0.00103423	1.39942	0.149969	0
6.0271	0.00101172	1.24948	0.142147	0
6.02594	0.00103248	1.04956	0.130585	0
6.02695	0.00102236	1.31612	0.145548	0
6.02595	0.000984804	1.29946	0.146568	0
6.02735	0.00104097	1.33278	0.150309	0
6.02764	0.0010317	1.34944	0.147248	0
6.02767	0.00109929	1.33278	0.152009	0
6.02757	0.00107204	1.64931	0.167312	0
6.026	0.000987528	1.14952	0.136366	0
6.02633	0.00101146	1.38276	0.149289	0
6.0276	0.00101743	1.24948	0.143848	0
6.0268	0.000986361	1.08288	0.132625	0
6.02483	0.000987658	1.09954	0.135686	0
6.02453	0.000985453	1.1995	0.141127	0
6.02615	0.00100031	1.33278	0.150309	0
6.02675	0.00103105	1.34944	0.153029	0
6.0263	0.00100757	1.09954	0.133646	0
6.02541	0.000989863	1.43274	0.151669	0
6.02594	0.00102502	1.43274	0.153709	0
6.02596	0.000968329	1.29946	0.146568	0
6.02655	0.00104046	1.26614	0.146908	0
6.02591	0.00105434	1.09954	0.135686	0
6.02577	0.00104396	1.1995	0.143167	0
6.02786	0.00104221	1.24948	0.142147	0
6.02773	0.00104668	1.3661	0.153709	0
6.02599	0.00103397	1.31612	0.147588	0
6.02747	0.00102748	1.38276	0.149289	0
6.03043	0.00104798	1.69929	0.164592	0
6.02885	0.00107055	1.41608	0.152689	0
6.02695	0.00104526	1.31612	0.147588	0
6.02844	0.0010627	1.3661	0.152009	0
6.02826	0.00105953	1.26614	0.144868	0
6.02959	0.00103773	1.59933	0.159831	0
6.02768	0.00100692	1.13286	0.139427	0
6.02712	0.00107133	1.43274	0.151669	0
6.02753	0.00103689	1.34944	0.149289	0
6.02541	0.00100057	0.999584	0.127524	0
6.02498	0.00102787	1.26614	0.146908	0
6.02733	0.00107516	1.38276	0.150989	0
6.0269	0.00102599	1.21616	0.140107	0
6.02501	0.000990577	1.21616	0.140107	0
6.02652	0.00103488	1.51603	0.159491	0
6.02644	0.0010005	1.21616	0.140107	0
6.02669	0.00101964	1.26614	0.148608	0
6.02749	0.0010258	1.14952	0.140447	0
6.02508	0.000979421	1.23282	0.141127	0
6.02429	0.000994015	1.3661	0.150309	0
6.02544	0.0010138	1.24948	0.145888	0
6.0263	0.00102392	1.24948	0.142147	0
6.02901	0.00105168	1.73261	0.166292	0
6.02779	0.000999528	1.09954	0.133646	0
6.02602	0.000981561	1.09954	0.137726	0
6.02738	0.000999398	1.34944	0.149289	0
6.02788	0.00103403	1.23282	0.141127	0
6.02764	0.00103734	1.31612	0.149289	0
6.02693	0.0010339	1.41608	0.15439	0
6.02666	0.000986361	1.04956	0.132625	0
6.02758	0.00102651	1.18284	0.138407	0
6.02731	0.00101853	1.04956	0.130585	0
6.02704	0.00106193	1.3661	0.148268	0
6.02803	0.0010149	1.18284	0.140447	0
6.02739	0.00100452	1.23282	0.141127	0
6.02811	0.00104552	1.54935	0.161191	0
6.02547	0.00102742	1.21616	0.142147	0
6.02449	0.000982793	1.16618	0.139427	0
6.0258	0.000989409	1.21616	0.140107	0
6.02636	0.00101412	1.24948	0.143848	0
6.02611	0.00101159	1.33278	0.146568	0
6.02829	0.00102774	1.18284	0.140447	0
6.02727	0.00103715	1.46606	0.15507	0
6.02634	0.00102599	1.3661	0.152009	0
6.02599	0.00104428	1.23282	0.141127	0
6.02587	0.00100939	1.41608	0.150989	0
6.02698	0.00103066	1.31612	0.145548	0
6.02795	0.00106167	1.48272	0.15609	0
6.02613	0.00102625	1.2828	0.149629	0
6.02622	0.00102911	1.21616	0.140107	0
6.02664	0.00102275	1.2828	0.143848	0
6.02576	0.000986231	1.1995	0.139087	0
6.02615	0.00103806	1.38276	0.150989	0
6.02681	0.00107626	1.13286	0.141467	0
6.0274	0.00100906	1.49938	0.15507	0
6.02712	0.00103099	1.49938	0.15507	0
6.02623	0.00101289	1.08288	0.132625	0
6.02473	0.000990966	1.1162	0.136366	0
6.02603	0.00101412	1.33278	0.146568	0
6.02629	0.0010018	1.31612	0.149289	0
6.0255	0.000990058	1.26614	0.144868	0
6.02523	0.00100465	1.14952	0.136366	0
6.02608	0.00100517	1.23282	0.143167	0
6.02588	0.00101477	1.38276	0.150989	0
6.02561	0.0010066	1.08288	0.132625	0
6.02665	0.00100971	1.21616	0.145888	0
6.02684	0.00101419	1.38276	0.149289	0
6.02764	0.00103903	1.71595	0.165612	0
6.02774	0.00102852	1.23282	0.143167	0
6.02654	0.00098675	1.16618	0.139427	0
6.02852	0.00102923	1.48272	0.15439	0
6.02945	0.00102242	1.31612	0.147588	0
6.02695	0.00100978	1.23282	0.141127	0
6.0252	0.000970405	1.1162	0.134326	0
6.02635	0.000972415	1.21616	0.140107	0
6.02772	0.00102495	1.34944	0.149289	0
6.02704	0.000992458	1.2828	0.143848	0
6.0267	0.001009	1.24948	0.143848	0
6.02783	0.00102054	1.29946	0.150309	0
6.02683	0.00099849	1.18284	0.138407	0
6.02572	0.00100381	1.06622	0.131605	0
6.02634	0.00099609	1.39942	0.152009	0
6.02849	0.00101983	1.48272	0.15439	0
6.0276	0.00102962	1.33278	0.146568	0
6.02594	0.000996285	1.23282	0.144868	0
6.02675	0.00102502	1.13286	0.137386	0
6.02704	0.00101497	1.33278	0.148268	0
6.02594	0.00105492	1.21616	0.142147	0
6.02533	0.000988436	1.18284	0.138407	0
6.02492	0.000967875	1.26614	0.144868	0
6.02614	0.00098902	1.2828	0.143848	0
6.02575	0.000979485	0.916285	0.122083	0
6.0252	0.00100044	1.26614	0.146908	0
6.02489	0.000991226	1.18284	0.142147	0
6.02425	0.000960675	1.16618	0.139427	0
6.02596	0.000951984	0.982924	0.128545	0
6.02718	0.00101737	1.43274	0.151669	0
6.02664	0.00101989	1.39942	0.149969	0
6.02707	0.00105265	1.38276	0.149289	0
6.02644	0.00100867	1.24948	0.143848	0
6.02785	0.00104597	1.41608	0.15813	0
6.02853	0.00102307	1.08288	0.134666	0
6.02654	0.00102593	1.3661	0.152009	0
6.02587	0.00103929	1.1162	0.136366	0
6.02764	0.000997777	1.39942	0.152009	0
6.0273	0.000994015	1.26614	0.144868	0
6.02711	0.000968783	1.29946	0.148608	0
6.02666	0.00103799	1.31612	0.147588	0
6.02741	0.001021	1.43274	0.15541	0
6.02844	0.00104895	1.43274	0.153709	0
6.02749	0.00101775	1.33278	0.146568	0
6.02749	0.00104208	1.34944	0.149289	0
6.02758	0.00105486	1.46606	0.153369	0
6.02515	0.000960805	1.29946	0.144868	0
6.02537	0.000998231	1.23282	0.143167	0
6.02772	0.00102885	1.34944	0.147248	0
6.02667	0.00102379	1.09954	0.133646	0
6.02565	0.00101756	1.31612	0.149289	0
6.02686	0.00104299	1.26614	0.144868	0
6.02806	0.00103455	1.2828	0.143848	0
6.02815	0.00101004	1.4494	0.152689	0
6.02839	0.00104746	1.63265	0.161531	0
6.02659	0.00103896	1.34944	0.149289	0
6.02573	0.000978123	1.31612	0.145548	0
6.02638	0.000992458	0.932945	0.125484	0
6.02678	0.00101957	1.1995	0.141127	0
6.02531	0.0009538	1.08288	0.134666	0
6.02537	0.000980329	1.09954	0.133646	0
6.02648	0.000996998	1.18284	0.140447	0
6.02616	0.000992458	1.06622	0.131605	0
6.02709	0.00100815	1.48272	0.159491	0
6.02643	0.000993042	1.16618	0.137386	0
6.02485	0.00101542	1.24948	0.142147	0
6.02331	0.000972999	0.999584	0.127524	0
6.02262	0.000955032	1.16618	0.139427	0
6.02553	0.0010018	1.3661	0.150309	0
6.02541	0.00100446	1.01624	0.128545	0
6.02452	0.000990253	1.3661	0.148268	0
6.0266	0.000994209	1.34944	0.147248	0
6.02669	0.00100121	1.29946	0.144868	0
6.02616	0.00101665	1.2828	0.145888	0
6.02738	0.00101367	1.29946	0.144868	0
6.02689	0.00100478	1.34944	0.150989	0
6.0262	0.000961583	1.23282	0.141127	0
6.02702	0.000981042	1.24948	0.142147	0
6.02832	0.00101529	1.2828	0.147588	0
6.02842	0.00105142	1.51603	0.159491	0
6.0288	0.00105687	1.34944	0.147248	0
6.02831	0.00103546	1.4494	0.15609	0
6.02659	0.0010088	1.06622	0.131605	0
6.02624	0.000979161	1.1162	0.134326	0
6.02745	0.00104856	1.26614	0.142827	0
6.02821	0.00105116	1.31612	0.145548	0
6.0269	0.00103689	1.38276	0.152689	0
6.02733	0.00105297	1.2828	0.145888	0
6.02773	0.00100329	1.29946	0.146568	0
6.02592	0.000993561	1.26614	0.146908	0
6.02658	0.00103695	1.38276	0.150989	0
6.02656	0.00102755	1.29946	0.148608	0
6.02532	0.00100329	1.33278	0.150309	0
6.0255	0.0010088	0.982924	0.126504	0
6.02517	0.00101062	1.29946	0.144868	0
6.02381	0.000967875	1.0329	0.131605	0
6.02511	0.000975529	1.13286	0.137386	0
6.02853	0.00105648	1.39942	0.152009	0
6.02796	0.00102216	1.06622	0.131605	0
6.02444	0.000994534	1.26614	0.142827	0
6.02657	0.00102035	1.08288	0.132625	0
6.02859	0.00101172	1.34944	0.147248	0
6.02825	0.00101231	1.3661	0.148268	0
6.02734	0.00106238	1.48272	0.161191	0
6.02577	0.000962232	1.08288	0.132625	0
6.02518	0.000985712	1.29946	0.148608	0
6.02728	0.000993755	1.23282	0.143167	0
6.0262	0.00101918	1.2828	0.147588	0
6.02626	0.00103786	1.2828	0.145888	0
6.02744	0.000973518	1.2828	0.143848	0
6.02831	0.00104921	1.33278	0.150309	0
6.02797	0.00104824	1.41608	0.150989	0
6.02676	0.0010424	1.29946	0.148608	0
6.02652	0.00100777	1.1995	0.139087	0
6.02731	0.00103112	1.41608	0.15643	0
6.02648	0.00100997	1.41608	0.150989	0
6.02525	0.000977734	1.09954	0.135686	0
6.02705	0.00100121	1.46606	0.15507	0
6.02792	0.0010413	1.49938	0.15507	0
6.0273	0.00105109	1.43274	0.153709	0
6.02603	0.0010533	1.2828	0.145888	0
6.02574	0.00102288	1.2828	0.147588	0
6.02363	0.00104565	1.39942	0.149969	0
6.02386	0.000974037	1.1162	0.136366	0
6.02617	0.000999139	1.39942	0.149969	0
6.02803	0.00104175	1.34944	0.149289	0
6.02724	0.00107101	1.39942	0.149969	0
6.02768	0.00106796	1.3661	0.148268	0
6.02749	0.00108631	1.34944	0.149289	0
6.02607	0.00102923	1.38276	0.150989	0
6.02802	0.0010616	1.29946	0.150309	0
6.02786	0.00104208	1.21616	0.145888	0
6.02679	0.00102418	1.1162	0.134326	0
6.02524	0.000952762	0.866306	0.123444	0
6.02604	0.000964567	1.29946	0.144868	0
6.02727	0.00100815	1.09954	0.133646	0
6.02599	0.000997842	1.08288	0.132625	0
6.02663	0.000999917	1.29946	0.146568	0
6.02794	0.00103747	1.41608	0.15439	0
6.02652	0.00102229	1.01624	0.130585	0
6.02589	0.000981237	1.09954	0.133646	0
6.02669	0.00103708	1.23282	0.141127	0
6.02588	0.000973388	1.01624	0.128545	0
6.02524	0.00101094	1.23282	0.141127	0
6.02566	0.000996869	1.13286	0.139427	0
6.02657	0.00104065	1.53269	0.15847	0
6.02564	0.000995117	1.1162	0.136366	0
6.02521	0.000993755	1.43274	0.15711	0
6.0268	0.00101775	1.4494	0.15609	0
6.02659	0.00100841	1.33278	0.148268	0
6.02505	0.000976891	0.999584	0.129565	0
6.02711	0.00101114	1.53269	0.160171	0
6.02816	0.00105064	1.49938	0.15847	0
6.02776	0.00101555	1.26614	0.142827	0
6.02809	0.00105272	1.41608	0.150989	0
6.02758	0.00104552	1.4494	0.152689	0
6.02773	0.00103695	1.3661	0.152009	0
6.0279	0.00105032	1.4494	0.15439	0
6.02669	0.00100751	1.21616	0.140107	0
6.02729	0.00102658	1.4494	0.15609	0
6.02844	0.00101633	1.34944	0.149289	0
6.02701	0.0010055	1.31612	0.147588	0
6.02669	0.00106024	1.29946	0.146568	0
6.02779	0.0010579	1.39942	0.149969	0
6.02709	0.0010042	1.56601	0.160171	0
6.02666	0.00106925	1.39942	0.152009	0
6.02709	0.00102281	1.13286	0.135346	0
6.02738	0.00103319	1.3661	0.150309	0
6.02753	0.00101931	1.43274	0.151669	0
6.02503	0.000974296	0.949604	0.126504	0
6.02493	0.00100147	1.13286	0.135346	0
6.02691	0.000999658	1.18284	0.140447	0
6.02622	0.00104201	1.38276	0.152689	0
6.02727	0.00106887	1.39942	0.152009	0
6.02739	0.00102002	1.33278	0.146568	0
6.02569	0.000973842	1.1995	0.141127	0
6.02525	0.00101198	1.1162	0.134326	0
6.02727	0.00103021	1.51603	0.159491	0
6.02645	0.00101438	1.41608	0.150989	0
6.02789	0.00104085	1.38276	0.150989	0
6.02901	0.00104532	1.48272	0.15439	0
6.02599	0.00100926	1.16618	0.139427	0
6.02617	0.000974037	1.16618	0.137386	0
6.02721	0.00100147	1.24948	0.142147	0
6.02595	0.000994598	1.13286	0.137386	0
6.02483	0.00100841	1.21616	0.142147	0
6.02564	0.000995506	1.29946	0.148608	0
6.02726	0.00103585	1.14952	0.136366	0
6.02736	0.00101912	1.38276	0.150989	0
6.02626	0.00100608	1.2828	0.143848	0
6.0259	0.000990512	1.43274	0.153709	0
6.02513	0.00100809	1.08288	0.134666	0
6.0245	0.000969367	1.1162	0.134326	0
6.02658	0.00099635	1.14952	0.136366	0
6.02722	0.00102048	1.48272	0.15439	0
6.02681	0.00100627	1.1995	0.139087	0
6.025	0.000990707	1.23282	0.141127	0
6.02517	0.000974361	1.0329	0.129565	0
6.02608	0.00097981	1.16618	0.137386	0
6.02738	0.0010232	1.1995	0.141127	0
6.02687	0.00104389	1.3661	0.152009	0
6.02591	0.00100991	1.2828	0.143848	0
6.02612	0.00100971	1.16618	0.141467	0
6.02697	0.00101704	1.24948	0.143848	0
6.0276	0.00100854	1.14952	0.140447	0
6.02837	0.00102191	1.23282	0.141127	0
6.0279	0.000996479	1.39942	0.149969	0
6.02714	0.000983118	1.18284	0.138407	0
6.02707	0.00101652	1.33278	0.152009	0
6.02753	0.00101522	1.24948	0.142147	0
6.02691	0.00100199	1.2828	0.145888	0
6.02734	0.00102294	1.23282	0.143167	0
6.02579	0.00102917	1.13286	0.137386	0
6.02528	0.000987918	1.3661	0.148268	0
6.02637	0.000997063	1.38276	0.149289	0
6.02541	0.000973972	1.08288	0.132625	0
6.02571	0.00103546	1.33278	0.146568	0
6.02633	0.00104688	1.43274	0.151669	0
6.0257	0.00100556	1.09954	0.133646	0
6.02529	0.00101892	1.06622	0.131605	0
6.02545	0.00103092	1.29946	0.152349	0
6.02661	0.00102236	1.26614	0.142827	0
6.02744	0.0010306	1.33278	0.146568	0
6.02743	0.00107146	1.53269	0.15847	0
6.0279	0.0010352	1.1995	0.141127	0
6.02565	0.00102359	1.1162	0.140447	0
6.02607	0.000984999	1.31612	0.147588	0
6.02702	0.00100913	1.21616	0.142147	0
6.02662	0.00104947	1.21616	0.145888	0
6.02655	0.00101996	1.23282	0.144868	0
6.02705	0.0010387	1.3661	0.152009	0
6.02698	0.00103533	1.33278	0.148268	0
6.02642	0.0010592	1.29946	0.146568	0
6.02555	0.00102411	1.09954	0.133646	0
6.02439	0.000947444	1.04956	0.130585	0
6.0254	0.000972999	1.04956	0.132625	0
6.02666	0.00098435	1.24948	0.143848	0
6.0258	0.000989669	1.31612	0.151329	0
6.02653	0.000998944	1.31612	0.145548	0
6.02642	0.000979031	1.1162	0.134326	0
6.02532	0.00102093	1.31612	0.147588	0
6.02633	0.00103592	1.26614	0.144868	0
6.02674	0.00102132	1.14952	0.136366	0
6.02482	0.000991744	1.24948	0.143848	0
6.02409	0.000995506	1.21616	0.142147	0
6.02642	0.00100608	1.2828	0.145888	0
6.02736	0.00106004	1.61599	0.165952	0
6.02825	0.00107594	1.46606	0.153369	0
6.02717	0.00108456	1.48272	0.15609	0
6.02549	0.0010125	0.966264	0.127524	0
6.02662	0.0010293	1.21616	0.144188	0
6.02678	0.00103896	1.1995	0.141127	0
6.02629	0.00102515	1.49938	0.15507	0
6.02579	0.00102586	0.882965	0.120043	0
6.02519	0.000963854	1.23282	0.143167	0
6.0262	0.00100102	1.3661	0.148268	0
6.02748	0.0010197	1.1995	0.141127	0
6.02636	0.00100809	1.14952	0.140447	0
6.02659	0.000958405	1.14952	0.140447	0
6.02559	0.00098221	1.2828	0.147588	0
6.0268	0.00101075	1.3661	0.152009	0
6.02825	0.00103929	1.39942	0.152009	0
6.02604	0.000993885	1.04956	0.132625	0
6.02578	0.00100867	1.33278	0.146568	0
6.02739	0.00100692	1.39942	0.153709	0
6.02675	0.00102236	1.38276	0.149289	0
6.02724	0.00101762	1.38276	0.150989	0
6.02714	0.00103442	1.24948	0.142147	0
6.02538	0.00102671	1.1995	0.141127	0
6.02403	0.000989539	1.2828	0.145888	0
6.02576	0.000996933	1.23282	0.144868	0
6.02761	0.00104318	1.38276	0.149289	0
6.02847	0.00105032	1.48272	0.15779	0
6.02776	0.00104143	1.46606	0.15507	0
6.02771	0.00103507	1.2828	0.147588	0
6.02585	0.00101153	1.49938	0.15507	0
6.02771	0.00104182	1.38276	0.150989	0
6.02832	0.00105777	1.24948	0.142147	0
6.02624	0.000992393	1.39942	0.152009	0
6.02554	0.00100005	1.14952	0.138407	0
6.0273	0.00100867	1.48272	0.15609	0
6.02798	0.00104558	1.06622	0.133646	0
6.02683	0.0010507	1.56601	0.160171	0
6.02679	0.000998296	1.41608	0.152689	0
6.02747	0.00102437	1.13286	0.143508	0
6.02683	0.00102229	1.3661	0.148268	0
6.02582	0.000994079	1.3661	0.148268	0
6.02705	0.00100861	1.3661	0.148268	0
6.02827	0.00104694	1.51603	0.159491	0
6.02622	0.00102898	1.18284	0.138407	0
6.02649	0.0010387	1.16618	0.137386	0
6.02779	0.00104552	1.33278	0.146568	0
6.02751	0.00103858	1.59933	0.159831	0
6.02701	0.00100653	1.16618	0.139427	0
6.02586	0.00100128	1.46606	0.15881	0
6.02595	0.00104	1.39942	0.149969	0
6.02709	0.00102411	1.0329	0.129565	0
6.0264	0.00101873	1.14952	0.138407	0
6.02584	0.00100777	1.1995	0.139087	0
6.02801	0.00103423	1.33278	0.146568	0
6.02844	0.00101114	1.31612	0.147588	0
6.0261	0.000987723	1.2828	0.143848	0
6.02552	0.00100154	1.13286	0.135346	0
6.02616	0.000997517	1.2828	0.145888	0
6.02647	0.000993171	1.16618	0.137386	0
6.02774	0.00100952	1.13286	0.135346	0
6.02704	0.00100011	1.21616	0.140107	0
6.02622	0.00103656	1.34944	0.149289	0
6.02645	0.00100926	1.1162	0.136366	0
6.02735	0.00100368	1.23282	0.141127	0
6.02716	0.00101737	1.38276	0.150989	0
6.02686	0.000995766	1.33278	0.146568	0
6.02573	0.000982988	0.932945	0.125484	0
6.02472	0.000976242	1.04956	0.130585	0
6.02548	0.000967421	1.1162	0.134326	0
6.02695	0.00102761	1.13286	0.139427	0
6.02777	0.0010474	1.46606	0.15507	0
6.02679	0.00102923	1.4494	0.15439	0
6.02651	0.00107464	1.31612	0.147588	0
6.02612	0.00103378	1.3661	0.150309	0
6.0264	0.00104182	1.29946	0.148608	0
6.02789	0.00104954	1.33278	0.146568	0
6.02689	0.00103741	1.29946	0.144868	0
6.02613	0.00100193	1.06622	0.131605	0
6.02658	0.00101464	1.24948	0.142147	0
6.02765	0.00105479	1.3661	0.148268	0
6.0281	0.00102943	1.2828	0.143848	0
6.02915	0.00105628	1.59933	0.166632	0
